SYSTEM,WATERWAY,SITE,TRANSECT,METRES,SPECIES,RECRUIT_COUNT,DATE,SURVEY,Notes
Campaspe,Campaspe,Bryants,9,5 to 6,Laphangium luteoalbum,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,5 to 6,Solanum spp.,3,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,5 to 6,Eucalyptus camaldulensis subsp. camaldulensis,3,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,5 to 6,Sonchus spp.,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,5 to 6,Alternanthera denticulata,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,6 to 7,Eucalyptus camaldulensis subsp. camaldulensis,10 to 50,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,6 to 7,Alternanthera denticulata,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,6 to 7,Cirsium vulgare,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,6 to 7,Setaria spp.,10 to 50,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,7 to 8,Alternanthera denticulata,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,7 to 8,Sonchus spp.,3,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,7 to 8,Eucalyptus camaldulensis subsp. camaldulensis,2,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,7 to 8,Solanum spp.,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,7 to 8,Cyperus eragrostis,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,7 to 8,Lachnagrostis filiformis s.l.,2,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,8 to 9,Cirsium vulgare,2,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,8 to 9,Rumex brownii,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,8 to 9,Eucalyptus camaldulensis subsp. camaldulensis,2,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,8 to 9,Lolium spp.,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,8 to 9,Fumaria spp.,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,9 to 10,Eucalyptus camaldulensis subsp. camaldulensis,5,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,9 to 10,Cirsium vulgare,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,9 to 10,Lachnagrostis filiformis s.l.,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,9 to 10,Lolium spp.,2,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,10 to 11,Cirsium vulgare,4,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,10 to 11,Sonchus spp.,2,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,10 to 11,Eucalyptus camaldulensis subsp. camaldulensis,10 to 50,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,10 to 11,Plantago lanceolata,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,10 to 11,Alternanthera denticulata,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,10 to 11,Solanum spp.,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,11 to 12,Cirsium vulgare,10 to 50,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,11 to 12,Bromus diandrus,10 to 50,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,11 to 12,Plantago lanceolata,8,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,11 to 12,Eucalyptus camaldulensis subsp. camaldulensis,10 to 50,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,11 to 12,Sonchus spp.,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,9,11 to 12,Lolium spp.,10 to 50,4/01/2023,15,
Campaspe,Campaspe,Bryants,10, -1 to 0,Alternanthera denticulata,5,4/01/2023,15,
Campaspe,Campaspe,Bryants,10, -1 to 0,Lachnagrostis filiformis s.l.,10 to 50,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,0 to 1,Rumex spp.,2,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,0 to 1,Eucalyptus camaldulensis subsp. camaldulensis,10 to 50,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,0 to 1,Setaria spp.,10 to 50,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,1 to 2,Solanum spp.,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,1 to 2,Setaria spp.,5,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,2 to 3,Setaria spp.,10 to 50,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,2 to 3,Eucalyptus camaldulensis subsp. camaldulensis,10 to 50,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,2 to 3,Cirsium vulgare,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,3 to 4,Persicaria prostrata,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,3 to 4,Sonchus spp.,3,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,3 to 4,Eucalyptus camaldulensis subsp. camaldulensis,10 to 50,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,3 to 4,Cirsium vulgare,3,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,4 to 5,Cirsium vulgare,10 to 50,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,4 to 5,Cucurbitaceae spp.,1,4/01/2023,15,Cucurbita - CHK
Campaspe,Campaspe,Bryants,10,4 to 5,Sonchus spp.,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,4 to 5,Eucalyptus camaldulensis subsp. camaldulensis,10 to 50,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,4 to 5,Rumex spp.,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,4 to 5,Paspalum dilatatum,10 to 50,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,4 to 5,Bromus spp.,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,5 to 6,Cirsium vulgare,10 to 50,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,5 to 6,Sonchus spp.,2,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,5 to 6,Solanum nigrum,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,5 to 6,Bromus spp.,1,4/01/2023,15,
Campaspe,Campaspe,Bryants,10,5 to 6,Paspalum dilatatum,8,4/01/2023,15,
Campaspe,Campaspe,Spencer,1, -1 to 0,Nil,0,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,0 to 1,monocot (grass),1,5/01/2023,15,Pasp dil?
Campaspe,Campaspe,Spencer,1,1 to 2,monocot (grass),10 to 50,5/01/2023,15,Pasp dil?
Campaspe,Campaspe,Spencer,1,1 to 2,Eucalyptus camaldulensis subsp. camaldulensis,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,1 to 2,Sonchus spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,1 to 2,Lachnagrostis filiformis s.l.,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,1 to 2,Cyperus eragrostis,3,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,1 to 2,Epilobium billardierianum subsp. billardierianum,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,2 to 3,Eucalyptus camaldulensis subsp. camaldulensis,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,2 to 3,monocot (grass),10 to 50,5/01/2023,15,Pasp dil?
Campaspe,Campaspe,Spencer,1,2 to 3,Solanum spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,2 to 3,Lachnagrostis filiformis s.l.,7,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,2 to 3,Sonchus spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,2 to 3,Alternanthera denticulata,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,2 to 3,Lythrum hyssopifolia,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,3 to 4,monocot (grass),10 to 50,5/01/2023,15,Pasp dil?
Campaspe,Campaspe,Spencer,1,3 to 4,Lachnagrostis filiformis s.l.,6,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,3 to 4,Sonchus spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,3 to 4,Panicum coloratum,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,3 to 4,Eucalyptus camaldulensis subsp. camaldulensis,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,3 to 4,Lythrum hyssopifolia,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,3 to 4,Persicaria prostrata,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,4 to 5,monocot (grass),10 to 50,5/01/2023,15,Pasp dil?
Campaspe,Campaspe,Spencer,1,4 to 5,Cirsium vulgare,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,4 to 5,Eucalyptus camaldulensis subsp. camaldulensis,3,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,4 to 5,Persicaria prostrata,3,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,4 to 5,Panicum coloratum,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,6 to 7,Panicum coloratum,3,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,6 to 7,Paspalum dilatatum,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,6 to 7,Heliotropium europaeum,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,6 to 7,monocot (grass),8,5/01/2023,15,Pasp dil?
Campaspe,Campaspe,Spencer,1,8 to 9,Heliotropium europaeum,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,8 to 9,Persicaria prostrata,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,8 to 9,Paspalum dilatatum,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,8 to 9,monocot (grass),10 to 50,5/01/2023,15,Pasp dil?
Campaspe,Campaspe,Spencer,1,10 to 11,Persicaria prostrata,5,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,10 to 11,Hypochaeris radicata,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,10 to 11,monocot (grass),10 to 50,5/01/2023,15,Pasp dil?
Campaspe,Campaspe,Spencer,1,10 to 11,Paspalidium jubiflorum,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,1,10 to 11,Eucalyptus camaldulensis subsp. camaldulensis,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,2, -1 to 0,Nil,0,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,0 to 1,Alternanthera denticulata,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,0 to 1,Lachnagrostis filiformis s.l.,8,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,0 to 1,Cyperus eragrostis,5,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,0 to 1,Eucalyptus camaldulensis subsp. camaldulensis,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,0 to 1,Persicaria prostrata,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,1 to 2,Bromus spp.,10 to 50,5/01/2023,15,grass
Campaspe,Campaspe,Spencer,2,1 to 2,Panicum coloratum,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,2 to 3,Eucalyptus camaldulensis subsp. camaldulensis,3,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,2 to 3,Heliotropium europaeum,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,2 to 3,Bromus spp.,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,2 to 3,Persicaria prostrata,3,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,3 to 4,Persicaria prostrata,3,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,3 to 4,Bromus spp.,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,3 to 4,Alternanthera denticulata,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,4 to 5,Panicum coloratum,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,4 to 5,Persicaria prostrata,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,4 to 5,Alternanthera denticulata,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,5 to 6,Bromus spp.,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,5 to 6,Alternanthera denticulata,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,5 to 6,Persicaria prostrata,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,5 to 6,Dysphania pumilio,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,6 to 7,Persicaria prostrata,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,6 to 7,Bromus spp.,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,6 to 7,Dysphania pumilio,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,6 to 7,Eucalyptus camaldulensis subsp. camaldulensis,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,6 to 7,Rumex spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,7 to 8,Persicaria prostrata,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,7 to 8,Dysphania pumilio,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,7 to 8,Bromus spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,7 to 8,Heliotropium europaeum,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,7 to 8,Paspalidium jubiflorum,5,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,8 to 9,Raphanus raphanistrum,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,8 to 9,Heliotropium europaeum,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,8 to 9,Dysphania pumilio,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,8 to 9,Paspalidium jubiflorum,3,5/01/2023,15,
Campaspe,Campaspe,Spencer,2,8 to 9,Bromus spp.,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,3, -1 to 0,Nil,0,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,0 to 1,Nil,0,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,1 to 2,Alternanthera denticulata,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,1 to 2,Lachnagrostis filiformis s.l.,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,1 to 2,Persicaria prostrata,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,1 to 2,Eucalyptus camaldulensis subsp. camaldulensis,8,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,2 to 3,Lachnagrostis filiformis s.l.,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,2 to 3,Eucalyptus camaldulensis subsp. camaldulensis,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,2 to 3,Alternanthera denticulata,5,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,2 to 3,Persicaria prostrata,7,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,2 to 3,Heliotropium europaeum,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,2 to 3,Cyperus eragrostis,5,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,2 to 3,Bromus spp.,6,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,3 to 4,Eucalyptus camaldulensis subsp. camaldulensis,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,3 to 4,Persicaria prostrata,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,3 to 4,Heliotropium europaeum,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,3 to 4,Bromus spp.,6,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,4 to 5,Bromus spp.,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,4 to 5,Persicaria prostrata,5,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,4 to 5,Eucalyptus camaldulensis subsp. camaldulensis,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,5 to 6,Symphyotrichum subulatum,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,5 to 6,Solanum spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,5 to 6,Alternanthera denticulata,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,5 to 6,Eucalyptus camaldulensis subsp. camaldulensis,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,6 to 7,Alternanthera denticulata,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,6 to 7,Persicaria prostrata,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,6 to 7,Bromus spp.,6,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,6 to 7,Solanum spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,6 to 7,Sonchus spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,7 to 8,Heliotropium europaeum,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,7 to 8,Alternanthera denticulata,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,7 to 8,Bromus spp.,5,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,7 to 8,Sonchus spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,10 to 11,Polygonum aviculare,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,10 to 11,Dysphania pumilio,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,10 to 11,Bromus spp.,5,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,12 to 13,Dysphania pumilio,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,12 to 13,Paspalidium jubiflorum,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,12 to 13,Heliotropium europaeum,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,12 to 13,Bromus spp.,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,14 to 15,Bromus spp.,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,3,14 to 15,Persicaria prostrata,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,4, -1 to 0,Bromus spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,4,0 to 1,Solanum nigrum,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,4,0 to 1,Bromus spp.,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,4,1 to 2,Lactuca spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,4,1 to 2,Bromus spp.,3,5/01/2023,15,
Campaspe,Campaspe,Spencer,4,1 to 2,Solanum nigrum,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,4,1 to 2,Dysphania pumilio,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,4,1 to 2,Heliotropium europaeum,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,4,2 to 3,Sonchus spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,4,2 to 3,Bromus spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,4,2 to 3,Themeda triandra,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,4,3 to 4,Themeda triandra,5,5/01/2023,15,
Campaspe,Campaspe,Spencer,4,3 to 4,Bromus spp.,3,5/01/2023,15,
Campaspe,Campaspe,Spencer,5, -1 to 0,Alternanthera denticulata,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,5, -1 to 0,Eucalyptus camaldulensis subsp. camaldulensis,3,5/01/2023,15,
Campaspe,Campaspe,Spencer,5, -1 to 0,Sonchus spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,0 to 1,Sonchus spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,0 to 1,Bromus spp.,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,0 to 1,Eucalyptus camaldulensis subsp. camaldulensis,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,0 to 1,Alternanthera denticulata,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,1 to 2,Eucalyptus camaldulensis subsp. camaldulensis,3,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,1 to 2,Cirsium vulgare,8,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,1 to 2,Sonchus spp.,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,1 to 2,Dysphania pumilio,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,1 to 2,Rumex spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,1 to 2,Bromus spp.,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,2 to 3,Cirsium vulgare,6,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,2 to 3,Bromus spp.,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,2 to 3,Acacia melanoxylon,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,2 to 3,Solanum spp.,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,2 to 3,Eucalyptus camaldulensis subsp. camaldulensis,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,3 to 4,Bromus spp.,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,3 to 4,Cirsium vulgare,3,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,3 to 4,Sonchus spp.,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,3 to 4,Persicaria prostrata,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,3 to 4,Dysphania pumilio,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,4 to 5,Bromus spp.,7,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,4 to 5,Glycine spp.,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,4 to 5,Solanum spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,5 to 6,Bromus spp.,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,5 to 6,Eucalyptus camaldulensis subsp. camaldulensis,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,5,5 to 6,Cyperus eragrostis,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,6, -1 to 0,Bromus spp.,6,5/01/2023,15,
Campaspe,Campaspe,Spencer,6,0 to 1,Nil,0,5/01/2023,15,
Campaspe,Campaspe,Spencer,6,1 to 2,Bromus spp.,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,6,1 to 2,Cirsium vulgare,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,6,1 to 2,Alternanthera denticulata,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,6,2 to 3,Bromus spp.,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,6,2 to 3,Eucalyptus camaldulensis subsp. camaldulensis,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,6,2 to 3,Panicum coloratum,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,6,3 to 4,Bromus spp.,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,6,3 to 4,Dysphania pumilio,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,7, -1 to 0,Nil,0,5/01/2023,15,
Campaspe,Campaspe,Spencer,7,0 to 1,Bromus spp.,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,7,0 to 1,Lachnagrostis filiformis s.l.,3,5/01/2023,15,
Campaspe,Campaspe,Spencer,7,0 to 1,Cyperus eragrostis,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,7,0 to 1,Paspalidium jubiflorum,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,7,1 to 2,Bromus spp.,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,7,1 to 2,Paspalidium jubiflorum,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,7,2 to 3,Bromus spp.,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,7,2 to 3,Dysphania pumilio,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,7,2 to 3,monocot (grass),10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,7,3 to 4,Carex spp.,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,7,3 to 4,Alternanthera denticulata,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,8, -1 to 0,Cyperus eragrostis,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,8, -1 to 0,Solanum spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,8, -1 to 0,Eucalyptus camaldulensis subsp. camaldulensis,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,8, -1 to 0,Lachnagrostis filiformis s.l.,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,8, -1 to 0,Alternanthera denticulata,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,0 to 1,Alternanthera denticulata,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,0 to 1,Solanum spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,0 to 1,Persicaria prostrata,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,0 to 1,Eucalyptus camaldulensis subsp. camaldulensis,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,0 to 1,Plantago lanceolata,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,0 to 1,Cyperus eragrostis,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,0 to 1,Sonchus spp.,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,1 to 2,Plantago lanceolata,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,1 to 2,Verbena officinalis,5,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,1 to 2,Cirsium vulgare,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,1 to 2,Eucalyptus camaldulensis subsp. camaldulensis,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,1 to 2,Cyperus eragrostis,3,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,2 to 3,Plantago lanceolata,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,2 to 3,Lythrum hyssopifolia,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,2 to 3,Verbena officinalis,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,2 to 3,Eucalyptus camaldulensis subsp. camaldulensis,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,2 to 3,Bromus spp.,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,3 to 4,Plantago lanceolata,10 to 50,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,3 to 4,Verbena officinalis,8,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,3 to 4,Bromus spp.,3,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,4 to 5,Verbena officinalis,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,4 to 5,Plantago lanceolata,4,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,4 to 5,Cirsium vulgare,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,8,4 to 5,Carex spp.,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,9, -1 to 0,Panicum coloratum,3,5/01/2023,15,
Campaspe,Campaspe,Spencer,9,0 to 1,Wahlenbergia spp.,6,5/01/2023,15,
Campaspe,Campaspe,Spencer,9,0 to 1,Panicum coloratum,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,9,1 to 2,Panicum coloratum,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,9,2 to 3,Plantago lanceolata,2,5/01/2023,15,
Campaspe,Campaspe,Spencer,9,2 to 3,Euphorbia dallachyana,1,5/01/2023,15,
Campaspe,Campaspe,Spencer,9,2 to 3,Bromus spp.,2,5/01/2023,15,
